candidate,model,tmax,log_likelihood,log_evidence,log_evidence_err,log_bayes_factor,luminosity_distance,KNtimeshift,supernova_mag_boost,Ebv,log_prior,chi2,inclination_EM,log10_n0,p,log10_epsilon_e,log10_epsilon_B,log10_E0,thetaCore,thetaWing,ksiN,L0,dL,b,q,ts,KNphi,log10_mej_dyn,log10_mej_wind
nugent-hyper_00003,nugent-hyper,11.0,-20.23574491942112,-23.686772913411644,0.05124379163754477,-23.686772913411644,203.10083477493424,-0.047636353608909054,-3.3950947604625905,0.23037012085504638,-6.5770959237454685,0.04158610141264902,,,,,,,,,,,,,,,,,
nugent-hyper_00003,nugent-hyper,13.0,-23.913335187425357,-27.41990278859159,0.05189791092789147,-27.41990278859159,184.5368963743724,-0.06640742524330734,-3.080624477978396,0.1930714638577829,-6.473591343348379,0.02914344579167885,,,,,,,,,,,,,,,,,
nugent-hyper_00005,Bu2019lm,3.0,-5.6461705158751,-10.734224384960061,0.054592287052368516,-10.734224384960061,9.644814555103148,0.1682413084564991,,0.5106006393202811,-11.06002046892854,0.012899692750654782,0.40499439420700045,,,,,,,,,,,,,,41.330023724648974,-2.785239743238238,-0.7178703634778949
nugent-hyper_00005,Bu2019lm,5.0,-10.242281697330215,-17.14496141882682,0.06823058817301127,-17.14496141882682,6.069223918167067,0.5671440808392245,,0.18490437925432607,-9.010673824355013,0.03040697315720914,0.5095762241012217,,,,,,,,,,,,,,49.567600221946456,-2.95790890901724,-0.6784075417907949
nugent-hyper_00005,Bu2019lm,7.0,-16.5552680790253,-26.10068181279201,0.08114880973908688,-26.10068181279201,4.959217475141745,0.6771453068736566,,0.2991623239137006,-9.23488570710746,0.05592091657572114,0.585770295813512,,,,,,,,,,,,,,49.66463795487888,-2.99057471222032,-0.744681559563821
nugent-hyper_00005,Bu2019lm,9.0,-27.17134712322569,-38.56069075807654,0.09133854102285567,-38.56069075807654,3.856164749462173,0.5993161092816703,,0.47577463463529046,-10.12034541503106,0.10488682776061942,0.700906748113414,,,,,,,,,,,,,,49.91126870038757,-2.980312477171897,-0.6348366388182893
nugent-hyper_00005,Bu2019lm,11.0,-43.48971537716279,-56.90651829285372,0.09998946296260629,-56.90651829285372,2.9742729215341437,0.9782112040077537,,0.38327580229002195,-9.55558919398044,0.20382364667749195,0.61821470446633,,,,,,,,,,,,,,49.65165600617916,-2.999839156236014,-0.7092634929409498
nugent-hyper_00005,Bu2019lm,13.0,-69.09288198844997,-85.18379011684877,0.10932392175213203,-85.18379011684877,2.0226577551050484,0.9917479199361354,,0.24152938701319637,-8.85716392754461,0.3114646858550325,0.7289388926985287,,,,,,,,,,,,,,49.151458258276925,-2.960056943171838,-0.6330496144179811
nugent-hyper_00005,TrPi2018,3.0,-5.654204863456956,-11.097976685550007,0.060942794350068136,-11.097976685550007,179.4786315742807,-0.08095546090807969,,0.09487631783442145,-9.03984698420496,0.001648735244734229,0.1699794921114712,-1.0191897559192327,2.17776291956558,-0.2250637667321871,-1.7823454224012696,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00005,TrPi2018,5.0,-9.900274377437597,-17.570924374272714,0.07201302943221762,-17.570924374272714,163.676875051243,-0.09575998578504358,,0.055996122250999376,-8.869975477033517,0.012614500513675452,0.18646722260174864,-0.9904869291892502,2.3022821180950355,-0.13313726074907617,-1.7399554430170912,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00005,TrPi2018,7.0,-14.29902691896302,-23.97668140844323,0.0811526580074917,-23.97668140844323,155.17989785325378,-0.08595721440995882,,0.044397847338222635,-9.04935891284227,0.01170626456245439,0.15212753585818684,-2.403649384514741,2.2012920807067844,-0.11436692884520694,-0.9220980586231189,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00005,TrPi2018,9.0,-19.404918468627244,-30.890679527486565,0.08972381552592151,-30.890679527486565,150.8070468218991,-0.08762792801137903,,0.06794882362996554,-9.051458836645534,0.025627925105293704,0.15895211644573812,-2.3387453101554794,2.2366314304260784,-0.022643328596462453,-1.0106182177558103,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00005,TrPi2018,11.0,-24.79181531973311,-37.822693641291764,0.09682377847954321,-37.822693641291764,158.88902943118697,-0.08256091744201717,,0.052817206912349805,-9.118712183416584,0.027338704565588,0.1441777585556017,-2.9951334259216327,2.2380471939567737,-0.0045843148826181235,-0.6423045360454926,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00005,TrPi2018,13.0,-30.257299785403635,-45.31682996524209,0.10397911278165752,-45.31682996524209,151.48854291086764,-0.0903942385383735,,0.013907555309117218,-9.00174339743608,0.03464302928319959,0.1508262026745258,-2.8330684413683374,2.3456641424572093,-0.0273272918576275,-0.690910244127422,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00005,nugent-hyper,3.0,-5.5192430428946695,-8.287081623895073,0.04543659724203093,-8.287081623895073,197.43088720952954,-0.04304193804805889,-4.311831715877031,0.39067700994963944,-7.209510527994746,0.11812929230107101,,,,,,,,,,,,,,,,,
nugent-hyper_00005,nugent-hyper,5.0,-9.197049583177728,-12.329389430063948,0.048630493394208336,-12.329389430063948,154.83778837116947,-0.053760120195976646,-3.030394184194072,0.18828756420304063,-6.461058711628511,0.025196488119171963,,,,,,,,,,,,,,,,,
nugent-hyper_00005,nugent-hyper,7.0,-12.876165361409488,-16.11105333726215,0.04958652774593327,-16.11105333726215,205.12997312830123,-0.05772670683289349,-3.8557025053480114,0.2369091013515754,-6.5963991945935545,0.043668860322637844,,,,,,,,,,,,,,,,,
nugent-hyper_00005,nugent-hyper,9.0,-16.557062907658448,-19.973482971649716,0.05115901012283235,-19.973482971649716,185.37548633941003,-0.05485785510341212,-3.966551535804732,0.32568093023808836,-6.9037437029652216,0.08410672926038672,,,,,,,,,,,,,,,,,
nugent-hyper_00005,nugent-hyper,11.0,-20.23574327485603,-23.737052181363747,0.051786347779314526,-23.737052181363747,207.23288738936242,-0.055405962855780366,-3.9496042961250026,0.25697929735180536,-6.658086711196903,0.05313409467588379,,,,,,,,,,,,,,,,,
nugent-hyper_00005,nugent-hyper,13.0,-23.911864010979585,-27.510584588549577,0.05272472849559106,-27.510584588549577,198.7898488230852,-0.048389303139468764,-3.1533230507098,0.05312745604437497,-6.159565144718456,0.00228759570250324,,,,,,,,,,,,,,,,,
nugent-hyper_00006,Bu2019lm,3.0,-10.986221696842126,-17.669116528569337,0.0630024185319259,-17.669116528569337,9.619296724956184,-1.8812551197691638,,0.13869629869728667,-8.540682068782766,0.35846766064806174,0.7716621850934102,,,,,,,,,,,,,,49.31364719532321,-2.770628048483387,-1.4264341194232737
nugent-hyper_00006,Bu2019lm,5.0,-19.97053369820038,-30.773612660793404,0.0800104066478456,-30.773612660793404,9.755977089463634,0.9830199963913966,,0.07640455405988317,-8.512663144160701,0.20028716331609464,0.6777948287758377,,,,,,,,,,,,,,47.896835948319435,-2.928090202604496,-1.6845823231888206
nugent-hyper_00006,Bu2019lm,7.0,-26.96556589257639,-41.405271412358225,0.09744317741243437,-41.405271412358225,9.77571643743033,0.731324501722614,,0.3733397037266594,-9.327651537338818,0.16121493143348492,0.7637324315446048,,,,,,,,,,,,,,49.97008980239853,-2.9228096078089467,-1.0836336444934194
nugent-hyper_00006,Bu2019lm,9.0,-32.97493819764566,-47.60234044096308,0.10057938832501725,-47.60234044096308,9.873054332296247,0.6558420523894144,,0.3263554169378592,-9.100362081977757,0.14045648510952038,0.778685834872465,,,,,,,,,,,,,,49.437842689881336,-2.9068836803933324,-0.8178072516121815
nugent-hyper_00006,Bu2019lm,11.0,-44.513133894611144,-59.31776782957724,0.10262756976486262,-59.31776782957724,9.981965055463315,0.7448105962957108,,0.04373384218131805,-8.364085728871437,0.16426948911669417,0.7512650482665643,,,,,,,,,,,,,,49.42075172811498,-2.8894304014225387,-0.6061339600216158
nugent-hyper_00006,Bu2019lm,13.0,-68.77500795742604,-83.99767487701608,0.10290157154317676,-83.99767487701608,7.455046346107951,0.9753796137347877,,0.052631232651592315,-8.355994720246239,0.25584142700538254,0.7752405384465526,,,,,,,,,,,,,,49.7450686707396,-2.913081053463889,-0.619558465243609
nugent-hyper_00006,TrPi2018,3.0,-5.567529252057148,-10.587756460828285,0.05898692177242694,-10.587756460828285,166.68226235488268,-0.09840343057112454,,0.5614812548890774,-12.69271108509516,0.0033350459136519345,0.19293199300666533,-0.620054779664382,2.2963568955475466,-0.33356368663260216,-2.5208846501291284,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00006,TrPi2018,5.0,-9.509526166741141,-16.145954000864,0.06707423561902598,-16.145954000864,184.49835619868776,-0.09667520706836334,,0.22688852479745258,-9.385956179162743,0.006394984562255344,0.16615847975406556,-1.9674731442622078,2.1587493426212534,-0.5016955885222414,-1.5500235717982656,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00006,TrPi2018,7.0,-13.532474113191649,-21.802076785282015,0.07525413087329871,-21.802076785282015,180.31253309954838,-0.09960200099820256,,0.08393245672961595,-8.987940324720405,0.008977227205144092,0.17507576937221375,-1.6336103320272208,2.0461263502057787,-0.34230416727429525,-1.5225069201912456,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00006,TrPi2018,9.0,-17.72667896118879,-27.282519852710564,0.08232425037833437,-27.282519852710564,175.04833152542568,-0.09982336603476874,,0.10190561604064781,-9.149118744161417,0.011079525066552862,0.15453162893110609,-2.930690700441736,2.1167144739117405,-0.39899388012027526,-0.9200793211198572,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00006,TrPi2018,11.0,-22.0318845965676,-32.6363299326869,0.08738008940220846,-32.6363299326869,160.8057884814164,-0.09219897850357334,,0.1005518632607418,-9.116841487902425,0.012320634159416758,0.15918171556827335,-2.7060754885121527,2.0649447185241634,-0.11727670396140155,-1.1851790915486635,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00006,TrPi2018,13.0,-26.499387966406413,-38.14134412275636,0.09152059122663975,-38.14134412275636,160.17055634377385,-0.09767518296387903,,0.027832769596520188,-8.926673202992387,0.01642383363492369,0.16688414178304145,-2.471312503830082,2.0615137181735066,-0.29142889875964073,-1.0604255203242667,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,,,
nugent-hyper_00006,nugent-hyper,3.0,-5.514962631573563,-8.188047477020568,0.04350054592626291,-8.188047477020568,158.52581758077457,-0.026517440183314922,-1.081333111998549,0.48202979254169687,-7.908079373347015,0.14576117683380313,,,,,,,,,,,,,,,,,
nugent-hyper_00006,nugent-hyper,5.0,-9.191316127056524,-12.174026272681822,0.04673946889903514,-12.174026272681822,223.61128513641813,-0.03657123629711323,-1.9250887650546749,0.49246456781100323,-8.030774811755123,0.15951346322126586,,,,,,,,,,,,,,,,,
nugent-hyper_00006,nugent-hyper,7.0,-12.872346087777526,-16.052245019355716,0.0487107315491877,-16.052245019355716,198.4906229807009,-0.03979453503356356,-0.6797456415911522,0.21955713192807985,-6.545971198021327,0.03036307853810172,,,,,,,,,,,,,,,,,
nugent-hyper_00006,nugent-hyper,9.0,-16.552572001935385,-19.853753972915715,0.049866276472834134,-19.853753972915715,160.45974489742517,-0.027603393507208862,-0.23098804764302638,0.2233983993441127,-6.556917514314347,0.03308097167951135,,,,,,,,,,,,,,,,,
nugent-hyper_00006,nugent-hyper,11.0,-20.231204963691766,-23.67518428476169,0.05097501581836844,-23.67518428476169,198.86013677577677,-0.029033335280366113,-0.4527428691693629,0.14883009874931674,-6.363275466359061,0.014695302961593961,,,,,,,,,,,,,,,,,
nugent-hyper_00006,nugent-hyper,13.0,-23.907116463098095,-27.41170983960529,0.051627478441786806,-27.41170983960529,167.28838693079064,-0.03116772062849471,-1.0045034120628396,0.4251549137559348,-7.419895571097061,0.12068402279207746,,,,,,,,,,,,,,,,,
