candidate,model,tmax,log_likelihood,log_evidence,log_evidence_err,log_bayes_factor,luminosity_distance,KNphi,inclination_EM,KNtimeshift,log10_mej_dyn,log10_mej_wind,Ebv,log_prior,log10_n0,p,log10_epsilon_e,log10_epsilon_B,log10_E0,thetaCore,thetaWing,ksiN,L0,dL,b,q,ts,supernova_mag_boost
nugent-hyper_6,TrPi2018,11.0,-4.67468318244394,-10.019668827050669,0.0610735348293709,-10.019668827050669,131.50893818480205,,0.18793492052955654,-1.791244821015909,,,0.33447349172030877,-11.690278578863209,-2.9042133587749888,2.345618864419756,-0.20771953256301812,-1.1852238715217935,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_6,TrPi2018,13.0,-5.690116598223923,-12.095013561461057,0.06775259192034731,-12.095013561461057,163.01822159052912,,0.18386655774913008,-1.753673465887269,,,0.2911550911399607,-11.544647348507468,-2.9679168710073025,2.1552359145598237,-0.22092075061692196,-0.7395017834735014,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_6,TrPi2018,15.0,-6.6249306680286075,-13.50647015310047,0.0708561722988109,-13.50647015310047,101.59291151538936,,0.19523793875113588,-1.9504349612964222,,,0.07651219908113245,-10.918234976929694,-2.8028962462951785,2.1312557389236892,-0.4637214758007526,-1.1080296448209634,53.0,0.05,0.1,1.0,0.0,3.09e+19,6.0,0.0,0.0,
nugent-hyper_6,nugent-hyper,3.0,-1.8413042235027386,-3.6770500201884935,0.03545049538563461,-3.6770500201884935,331.4091309464296,,,-0.29074022478587036,,,0.24644609574760976,-8.12931544631882,,,,,,,,,,,,,,-1.0500943110922223
nugent-hyper_6,nugent-hyper,5.0,-2.7640039051749876,-4.825754713124243,0.038445398016508286,-4.825754713124243,164.42290097308202,,,-0.2879492698606987,,,0.05625261068324631,-7.669679056783586,,,,,,,,,,,,,,1.2759080722704113
nugent-hyper_6,nugent-hyper,7.0,-3.6835883789262605,-5.870949590248288,0.03994760253293953,-5.870949590248288,242.34498218952203,,,-0.2912283186625866,,,0.1704556560707261,-7.919757788591993,,,,,,,,,,,,,,-0.024119417472802773
nugent-hyper_6,nugent-hyper,9.0,-3.6834239566882747,-5.893539937737048,0.040206187371092245,-5.893539937737048,285.9618514799464,,,-0.2755980547253576,,,0.5015560057889754,-9.655591224809108,,,,,,,,,,,,,,-1.5956235614635577
nugent-hyper_6,nugent-hyper,11.0,-4.602448693530811,-6.924064951476969,0.0415558084839112,-6.924064951476969,265.85647113071377,,,-0.323179215638415,,,0.21400925024308942,-8.034447548751437,,,,,,,,,,,,,,-0.40712231139151545
nugent-hyper_6,nugent-hyper,13.0,-5.522397566343301,-7.954438304976662,0.042642215856871626,-7.954438304976662,277.1807452029375,,,-0.2530466447743933,,,0.08442494256744404,-7.725807126960724,,,,,,,,,,,,,,-0.05943780529919529
nugent-hyper_6,nugent-hyper,15.0,-6.441266700990728,-8.996488214099427,0.043786819897173215,-8.996488214099427,261.6380406052411,,,-0.2842902269119576,,,0.03127737886358629,-7.622425510080906,,,,,,,,,,,,,,0.2705449569758738
